house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
1 BHK Independent Floor,550 sq ft,Tollygunge,Kolkata,22.49505424,88.34812927,15000,INR,1,Posted 2 months ago,This spacious 1 bhk builder floor is available for rental and is located in the heart of Tollygunge. It is a furnished property. It is facing south direction. This residential property is ready-to-move-in. Please contact us for more details.,No Deposit,Furnished
3 BHK Apartment,"2,502 sq ft",Jadavpur,Kolkata,22.50034714,88.36108398,70000,INR,3,Posted 3 years ago,," 1,50,000",Semi-Furnished
2 BHK Apartment,"1,080 sq ft",Tangra,Kolkata,22.54600716,88.38526154,25000,INR,2,Posted 3 years ago,,"50,000",Semi-Furnished
2 BHK Apartment,"1,060 sq ft",Rajarhat,Kolkata,22.61967659,88.4358139,20000,INR,2,Posted a year ago,"Itâs a 2 bhk multistorey apartment situated in SJC Constuction Prithibi Enclave, Rajarhat, Kolkata. It has area of 1060 sqft and is available at a rent of Rs. 20,000. The property has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details. ","40,000",Unfurnished
2 BHK Independent Floor,580 sq ft,Thakurpukur 3A Bus Stand,Kolkata,22.45664978,88.3045578,15000,INR,2,Posted a year ago,"Itâs a 2 bhk builder floor situated in Thakurpukur 3A Bus Stand, Kolkata. It has a built-up area of 580 sqft and is available for rent at Rs. 15,000 per month . The house is semi-furnished. It is south facing property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. ","45,000",Semi-Furnished
3 BHK Apartment,"1,823 sq ft",New Town,Kolkata,22.56580734,88.51698303,45000,INR,3,Posted 2 months ago,"It is a furnished property. It has multipurpose room. Other amenities include cafeteria, golf course, club house, children's play area, jogging track, sports facility, maintenance_staff, rain water harvesting and car parking. It is northeast facing property. The property has 3 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. "," 1,35,000",Furnished
3 BHK Apartment,"2,000 sq ft",Ballygunge,Kolkata,22.53556442,88.36199951,160000,INR,3,Posted 5 months ago,"A 3 bhk property is available for rental in The Empire, Ballygunge, Kolkata. It has a built-up area of 2000 sqft and is available for rent at Rs. 1.60 lac per month . furnisheds include 1 refrigerator, 1 sofa, 1 washing machine, 1 wifi, 1 microwave, 1 dining table, 1 gas connection, 1 modular kitchen, 3 wardrobe, 3 bed, 5 ac and 1 tv. Itâs on 8th floor out of 12 floors building. It is facing south direction. Kindly call us for details."," 6,00,000",Furnished
4 BHK Apartment,"3,000 sq ft",Ballygunge,Kolkata,22.53556442,88.36199951,250000,INR,4,Posted 5 months ago,"Itâs a 4 bhk multistorey apartment situated in The Empire, Ballygunge. It has area of 3000 sqft and is available at a rent of Rs. 2.50 lac. It has 1 refrigerator, 1 sofa, 1 washing machine and 1 wifi. It also has 1 microwave, 1 dining table, 1 gas connection, 1 modular kitchen, 4 wardrobe, 4 bed, 6 ac and 2 tv. It is located on the 8th floor(out of a total of 12 floor(s)). It is facing south direction. It has 4 bathrooms and 1 balcony. The society is well connected by different modes of transportation. Contact us for more details. "," 10,00,000",Furnished
3 BHK Apartment,"2,748 sq ft",Elgin,Kolkata,22.5465126,88.35500336,120000,INR,3,Posted 5 months ago,"It has an area of 2748 sqft with a carpet area of 2200 sqft . The property is available at a monthly rental of Rs. 1.20 lac . furnisheds include 1 refrigerator, 1 sofa, 1 washing machine, 1 wifi, 1 microwave, 1 dining table, 1 gas connection, 1 modular kitchen, 3 wardrobe, 3 bed, 5 ac and 1 tv. It is on the 6th floor of the building (total number of floors are 8). It has 3 bathrooms and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness."," 4,80,000",Furnished
3 BHK Apartment,"1,583 sq ft",Jadavpur,Kolkata,22.50125885,88.36198425,35000,INR,3,Posted a year ago,unfurnisghed 3 bhk flat avilabel for immdiate rent in prime complex of south city with all major facilities.contact for site vist and finilisation.......,"70,000",Unfurnished
2 BHK Apartment,"1,250 sq ft",New Town,Kolkata,22.58172607,88.46727753,52000,INR,2,Posted 15 days ago,"Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is north facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,"2,371 sq ft",Madurdaha Hussainpur,Kolkata,22.51182747,88.40965271,68000,INR,4,Posted a year ago,"It has area of 2371 sqft and is available at a rent of Rs. 68,000. It has 3 wardrobe, 1 tv, 1 refrigerator and 1 sofa. It also has 1 washing machine, 1 wifi, 1 microwave, 1 dining table, 1 gas connection, 5 ac, 3 bed and 1 modular kitchen. It has staff quarter as well as multipurpose room. The project also has swimming pool, rain water harvesting, 100% power backup, sports facility, club house, 24 hours security, lift available and children's play area. It is south facing property. The property has 4 bathrooms and 2 balconies. The society is well connected by different modes of transportation. Kindly call us for details. "," 2,00,000",Furnished
2 BHK Apartment,"1,030 sq ft",Rajarhat,Kolkata,22.63529587,88.45204163,17000,INR,2,Posted 2 months ago,"It has a built-up area of 1030 sqft and is available for rent at Rs. 17,000 per month . It is a furnished property. Furnishings include 2 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 wifi, 1 dining table, 1 gas connection, 1 ac, 2 bed and 1 modular kitchen. Itâs on 2nd floor out of 7 floors building. It is well connected to the city areas. ","40,000",Furnished
3 BHK Apartment,"1,326 sq ft",Mullick Bazar,Kolkata,22.54685402,88.35849762,55000,INR,3,Posted a year ago,"Itâs a 3 bhk multistorey apartment situated in Mullick Bazar, Kolkata. It has area of 1326 sqft and is available at a rent of Rs. 55,000. The house is furnished. Furnishings include 2 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 dining table, 2 ac, 3 bed and 1 modular kitchen. It is facing southeast direction. The property has 3 bathrooms and 2 balconies. The society is well connected by different modes of transportation. Kindly call us for details. "," 1,80,000",Furnished
2 BHK Apartment,950 sq ft,Beniapukur,Kolkata,22.54487038,88.37046814,21000,INR,2,Posted a year ago,"Well maintained flat for rent at beniapukur area , very close to park circuss area. Well constructed building . Very good connectivity from here . Nearby everything available . Bank , atm , restaurant , by walking distance from here . Bus and auto route by walking distance from here .","90,000",Semi-Furnished
3 BHK Apartment,"1,320 sq ft",Ripon street,Kolkata,22.55360985,88.3599472,29000,INR,2,Posted a year ago,"Well maintained flat for rent at Ripon street area , very close to main road . Well maintained building . Very good connectivity from here . Nearby everything available . Bank , atm , restaurant , we have more options for rent property in different locality . ."," 1,20,000",Semi-Furnished
2 BHK Apartment,891 sq ft,New Town,Kolkata,22.62777519,88.48046112,18000,INR,2,Posted a year ago,"Itâs a 2 bhk multistorey apartment situated in Shree Siddhi Vinayak Developers Avion, New Town. It is a furnished property. It has 2 wardrobe, 1 tv, 1 refrigerator and 1 sofa. It also has 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 2 ac and 2 bed. It is on 3rd floor. The building has a total of 4 floor(s). It has closed car parking as well as maintenance staff. The project also has 24 x 7 security, swimming pool, lift available, power backup and gymnasium. It is south facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Contact us for more details. ","40,000",Furnished
1 BHK Independent Floor,550 sq ft,Bhawanipur,Kolkata,22.53280449,88.34692383,13000,INR,1,Posted 2 months ago,"A 1 bhk property is available for rent in Bhawanipur, Kolkata. It has an area of 550 sqft with a carpet area of 450 sqft . The property is available at a monthly rental of Rs. 13,000 . The house is unfurnished. Itâs on 1st floor out of 4 floors building. Contact us for more details. ","26,000",Unfurnished
4 BHK Apartment,"3,800 sq ft",Alipore,Kolkata,22.52244759,88.32984161,225000,INR,4,Posted 2 months ago,"This spacious 4 bhk multistorey apartment is available for rental and is located in Godrej Properties Platinum, one of the most prestigious projects of Alipore. It has area of 3800 sqft and is available at a rent of Rs. 2.25 lac. Furnishings include 4 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 dining table, 4 ac and 4 bed. It has jogging track as well as maintenance_staff. The project also has car parking, atm, closed car parking, cctv, cctv, children's play area, indoor games and 24 x 7 security. The property has 4 bathrooms and 2 balconies. It is well connected to the city areas. ",No Deposit,Furnished
4 BHK Apartment,"3,800 sq ft",Alipore,Kolkata,22.52244759,88.32984161,225000,INR,4,Posted 2 months ago,"This spacious 4 bhk multistorey apartment is available for rental and is located in Godrej Properties Platinum, one of the most prestigious projects of Alipore. It has area of 3800 sqft and is available at a rent of Rs. 2.25 lac. Furnishings include 4 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 dining table, 4 ac and 4 bed. It has jogging track as well as maintenance_staff. The project also has car parking, atm, closed car parking, cctv, cctv, children's play area, indoor games and 24 x 7 security. The property has 4 bathrooms and 2 balconies. It is well connected to the city areas. ",No Deposit,Furnished
2 BHK Independent House,700 sq ft,Shanti Pally,Kolkata,22.5037365,88.38916779,12000,INR,2,Posted a month ago,This spacious 2 bhk independent house is available for rental and is located in the heart of Shanti Pally. It is an unfurnished property. It is north facing property. It has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details.,"12,000",Unfurnished
2 BHK Apartment,950 sq ft,Hatiara Extention,Kolkata,22.61006165,88.44364166,7000,INR,2,Posted a year ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Hatiara Extention. It has area of 950 sqft and is available at a rent of Rs. 7,000. The house is unfurnished. It is on the 2nd floor of the building (total number of floors are 4). It is east facing property. If you are interested, please contact us for more details. ","7,000",Unfurnished
2 BHK Apartment,891 sq ft,New Town,Kolkata,22.62777519,88.48046112,25000,INR,2,Posted a year ago,"It has an area of 891 sqft . The property is available at a monthly rental of Rs. 25,000 . It is a furnished property. It has 24 x 7 security as well as maintenance staff. The project also has power backup, gymnasium, closed car parking, cctv and lift available. Its main door is facing south direction. It is well connected to the city areas. ","60,000",Furnished
3 BHK Independent House,"1,000 sq ft",BD Block Bidhannagar,Kolkata,22.59488678,88.40827179,18000,INR,2,Posted a year ago,"Well designed 3 bhk independent house is available at a prime location in BD Block Bidhannagar. It has a built-up area of 1000 sqft and is available for rent at Rs. 18,000 per month . The house is unfurnished. It is southeast facing property. The property has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ","36,000",Unfurnished
2 BHK Apartment,"1,048 sq ft",Rajarhat,Kolkata,22.62706375,88.4441452,30000,INR,2,Posted a year ago,"It has area of 1048 sqft and is available at a rent of Rs. 30,000. It is a furnished property. Furnishings include 2 wardrobe, 1 refrigerator, 1 sofa, 1 washing machine, 1 dining table and 2 bed. It is on the 3rd floor of the building (total number of floors are 5). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. ","60,000",Furnished
1 BHK Apartment,415 sq ft,Metropolitan CoOperative Housing Society Limited Tangra,Kolkata,22.55614662,88.40705872,9500,INR,1,Posted a year ago,"It has area of 415 sqft and is available at a rent of Rs. 9,500. It is on 1st floor. The building has a total of 3 floor(s). It has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Kindly call us for details. ","9,500",Unfurnished
1 BHK Apartment,410 sq ft,Beliaghata,Kolkata,22.56511307,88.39421844,7200,INR,1,Posted a year ago,"1 BHK flat is up for Rent in beliaghata, Kolkata... Rs.7200 Thousands. The unfurnished flat has a super built up area of 410 Sq. feet and is located on the 2nd Floor.. 
1 bathroom(s), 1 balconies and comes with Fans, Lights, bed etc..
This property makes your living more convenient by offering amenities like Corporation water, 
Drainage facility.","7,200",Unfurnished
2 BHK Apartment,664 sq ft,Sector V,Kolkata,22.57653236,88.4333725,8500,INR,1,Posted a year ago,"A 2 bhk property is available for rent in Sector V, Kolkata. It is facing northeast direction. It has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living. Kindly call us for details.","8,500",Unfurnished
2 BHK Apartment,803 sq ft,New Town,Kolkata,22.58197021,88.48779297,27000,INR,2,Posted a year ago,A 2bhk newly built apart with complete interiors done at Newtown beside TCS Gitanjali Park office. Closeby to all IT companies in Newtown and Saltlakhhe Sector V area. Please contact on phone for discussion,"50,000",Semi-Furnished
2 BHK Independent House,700 sq ft,Siriti,Kolkata,22.49289131,88.33789825,7000,INR,1,Posted a year ago,"This spacious 2 bhk independent house is available for rental and is located in the heart of Siriti. It has an area of 700 sqft . The property is available at a monthly rental of Rs. 7,000 . The house is furnished. It has 1 bathroom and 1 balcony. Please contact for more details. ","11,000",Furnished
2 BHK Independent Floor,800 sq ft,Madurdaha Near Ruby Hospital On EM Bypass,Kolkata,22.50414658,88.40626526,12000,INR,2,Posted a year ago,"2 BHK independant flat available at very good prime residential south Kolkata locality near good schools and hospitals. Location is in walking distance to upcoming Kavi Sukanta Metro station on EM Bypass-Avishikta crossing. Looking for doctors, professionals, and salaried persons only. Bike parking facility available with flat. Electricity charges separate and deposit applicable. Brokers excuse.","25,000",Unfurnished
2 BHK Apartment,"1,075 sq ft",Jodhpur Park,Kolkata,22.50621414,88.36331177,30000,INR,2,Posted a year ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Jodhpur Park. It has an area of 1075 sqft with a carpet area of 972 sqft . The property is available at a monthly rental of Rs. 30,000 . The house is semi-furnished. It is situated in the proximity of all the important facilities. Please contact us for more details. ","30,000",Semi-Furnished
3 BHK Independent Floor,"1,200 sq ft",Kankurgachi,Kolkata,22.57476616,88.39187622,150000,INR,2,Posted 2 months ago,"Itâs a 3 bhk builder floor situated in Kankurgachi, Kolkata. It has area of 1200 sqft and is available at a rent of Rs. 1.50 lac. It is a semi-furnished property. It is south facing property. It is made in way to provide a comfortable living. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment,710 sq ft,shalimar,Kolkata,22.5594368,88.31734467,10000,INR,1,Posted 2 months ago,"A 2 bhk property is available for rent in shalimar, Kolkata. It has a built-up area of 710 sqft and is available for rent at Rs. 10,000 per month . It is a semi-furnished property. It is facing southeast direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
3 BHK Independent Floor,"1,200 sq ft",Beniapukur,Kolkata,22.54487038,88.37046814,80000,INR,1,Posted a year ago,"Itâs a 3 bhk builder floor situated in Beniapukur. It has area of 1200 sqft and is available at a rent of Rs. 80,000. The house is semi-furnished. It is on 1st floor. The building has a total of 5 floor(s). It is north facing property. The property has 1 bathroom and 2 balconies. It is made in way to provide a comfortable living for the residents. "," 2,00,000",Semi-Furnished
2 BHK Apartment,987 sq ft,Nayabad,Kolkata,22.48013687,88.41372681,17000,INR,2,Posted 2 months ago,"It is a 2 bhk spacious flat with in a society campus.
Amenities include 24 hours power back up , security , running water, intercom, on call plumber, maintenance staff, kids play area, temple are available.","17,000",Unfurnished
2 BHK Apartment,900 sq ft,Rajarhat,Kolkata,22.62748528,88.49331665,10000,INR,2,Posted 2 days ago,"If you are looking for a modern house on rent in Kolkata, this Apartment in Reekjoyoni can be your perfect home. It is a 2 BHK Apartment designed to meet your space and lifestyle needs. The 2 BHK unit is semi furnished. This rented 2 BHK property is spacious and well-designed, with access to all the conveniences for any modern home seeker. It is located on floor 1 out of a total 4 floors . The Apartment has 2 bedrooms and 2 bathroom. It also has 1 balcony, giving uninterrupted views of the surroundings. There is lush greenery around this Apartment. The carpet area of this unit is 900 square_feet. The built-up area is 900 square_feet. The monthly rent payable for this Apartment is Rs 10000. The security deposit is Rs 10000. Project Highlights The project also offers 2 BHK units. This Apartment provides power backup facility for the residents. It is equipped with the latest security features like cctv facility, ensuring a secure environment for families. There is a state-of-the-art lift facility. The project also enjoys a strategic location with easy access to healthcare centres such as Dr.Lal Pathlabs Rajarhat Health Care, Lotus Hospital, Bhattacharyya Orthopaedics & Related Research Centre (P) Ltd.",No Deposit,Semi-Furnished
2 BHK Apartment,"1,101 sq ft",Howrah,Kolkata,22.57141876,88.31732941,26000,INR,2,Posted a year ago,"Absolutely ready to move in in, this 2BHK flat is available for rent in Happy Garden, Shibpur, Kolkata. This flat is unfurnished and therefore the renter has the liberty to design it according to his needs and preferences. Property Specifications Positioned on the 4th floor, this flat is blessed with ample natural sunlight and ventilation that seeps in throughout the day. Spread across a super area of 1101 sqft, this flat consists of 2 bedrooms, 2 bathrooms, 2 balconies, a living cum dining area and a kitchen. The bathrooms are designed in western manner where one is attached and the other one is commonly accessible. Furthermore, this flat is entirely covered with shiny vitrified tile flooring that is easy to clean and maintain. Facilities This flat comes with basic facilities such as open parking space, round the clock water supply, 100 power backup, security guards, CCTV cameras and a lift. Locality This property is located close to well known schools, Jain Hospital, supermarkets, local markets, malls, hotels and cafes. For commuting, various public transport facilities such as taxis, auto rickshaws and buses are easily available here near Mandirtala and Nabanna bus stands (2 mins walk). The railway station is dotted at a distance of 1km from this property. Also, nationalized banks and ATMs are present nearby for banking needs and services.","26,000",Unfurnished
2 BHK Apartment,724 sq ft,Beleghata Main Road,Kolkata,22.56242371,88.39852905,10000,INR,1,Posted a month ago,"2 BHK apartment / flat is up for Rent in beleghata main road, Kolkata... Rs.10000 Thousands. The unfurnished flat has a super built up area of 724 Sq. feet and is located on the 2nd Floor.. 
1 bathroom(s), 1 balconies and comes with Fans, Lights, bed etc..
This property makes your living more convenient by offering amenities like Corporation water, 
Drainage facility.","10,000",Unfurnished
1 BHK Apartment,426 sq ft,Sector V,Kolkata,22.57653236,88.4333725,7000,INR,1,Posted a year ago,It has area of 426 sqft and is available at a rent of Rs.7000. It is an unfurnished property. It is on the 1st floor of the building (total number of floors are 3). It is facing east direction. It is made in way to provide a comfortable living. Please contact for more details.,"7,000",Unfurnished
2 BHK Apartment,"1,067 sq ft",Tangra,Kolkata,22.55045509,88.38037872,27000,INR,2,Posted a year ago,"A spacious 2 bhk multistorey apartment is available for rental in Ekta Groups Floral, Tangra, Kolkata. It has area of 1067 sqft and is available at a rent of Rs. 27,000. The house is unfurnished. It is on the 1st floor of the building (total number of floors are 12). It has closed_car_parking. Other amenities include intercom, sports facility, jogging track, 24 x 7 security, swimming pool, indoor games, club house, power backup and car parking. It is facing south direction. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. "," 1,00,000",Unfurnished
2 BHK Independent House,"1,200 sq ft",Residential Independent House Jadavpur,Kolkata,22.49325562,88.38652039,16000,INR,1,Posted a year ago,The house is semi-furnished. It is facing south direction. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact us for more details.,"40,000",Semi-Furnished
2 BHK Apartment,967 sq ft,New Town,Kolkata,22.61359024,88.51058197,11500,INR,2,Posted 2 months ago,"Itâs a 2 bhk multistorey apartment situated in Magnolia Infrastructure Development Prestige, New Town. The house is unfurnished. It has closed_car_parking. Other amenities include gymnasium, service lift, 24 x 7 security, car parking, jogging track, lift available, fire sprinklers, swimming pool and visitor parking. It has 2 bathrooms and 2 balconies. Kindly call us for details.","24,000",Unfurnished
3 BHK Apartment,"1,454 sq ft",Behala Chowrasta,Kolkata,22.48703003,88.31323242,17000,INR,2,Posted 3 years ago,"Behala Chowrasta Biren Roy Road West, Diamond City West Opposite Of DIAMOND RESIDENCY, Luxury & amp;& amp; Ultramodern Complex, Good Place & amp;& amp; Good Locality, Near Market, School, Hospital, Taxi-Stand, Market Complex, 24-Hour Water, 24-Hour High Security. Lift, Generator, Play-Ground, Park.","36,000",Semi-Furnished
3 BHK Apartment,"1,136 sq ft",Dum Dum,Kolkata,22.66248131,88.4319458,16000,INR,2,Posted a year ago,"*Location:*
Blue Heaven, Near Mini Bus stand, M.B. Road, Birati, On main road.

*Nearby:*
3 kms from Airport.
0.3 kms from Railway station.
0.1 km from Mini Bus stand

*Apartment* - 3BHK, + covered car parking, South facing. Brand new flat

*Area:* 1136

*Floor:* 4th floor (G+5 building)

*Amenities*:
New fans (5), light fittings, RO water filter, chairs (2), mattress 1
Community hall, gym, garden.

*Rent:* 16000 per month
*Deposit:* 2 months rent
*Maintainance:* 0

*Available from:* Mar 2023

*Preferred:* Family","32,000",Unfurnished
2 BHK Apartment,"1,250 sq ft",Lower Range,Kolkata,22.53815842,88.36294556,33000,INR,2,Posted a year ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Lower Range. It has 2 wardrobe, 1 sofa, 1 dining table and 1 gas connection. It also has 1 ac and 2 bed. It is located on the 4th floor(out of a total of 4 floor(s)). The property has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living. Please contact us for more details. "," 1,00,000",Semi-Furnished
2 BHK Independent House,900 sq ft,Rajarhat,Kolkata,22.63172913,88.48828888,12000,INR,2,Posted 2 days ago,"Check out this Independent House available for rent in Reekjoyoni in Kolkata. It is a 2 BHK unit that comes at an affordable rent, with modern features and premium amenities to suit your lifestyle needs. The unit is semi furnished. With numerous new-age amenities and green surroundings, this Independent House provides a convenient lifestyle for residents. A spacious house for your family, this unit includes 2 bedrooms. There are 2 bathroom and 1 balcony. It has a built-up area of 900 square_feet. The carpet area is 900 square_feet. The monthly rent is Rs 12000 and the security deposit to be paid by residents is Rs 12000. Project Highlights The developer also provides other units of 2 BHK configuration. Many amenities have been provided for the residents of this Independent House. There is a modern lift facility. The availability of cctv facility promises safety and security for the residents. The locality Reekjoyoni enjoys good connectivity to different parts of the city. The residents of this Independent House will find many reputed healthcare centres in the neighborhood. There are hospitals like Lotus Hospital, Dr.Lal Pathlabs Rajarhat Health Care, Bhattacharyya Orthopaedics & Related Research Centre (P) Ltd.",No Deposit,Semi-Furnished
2 BHK Apartment,800 sq ft,Hiland Park,Kolkata,22.48456001,88.38945007,11500,INR,2,Posted a year ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Hiland Park. It has an area of 800 sqft . The property is available at a monthly rental of Rs. 11,500 . It is a semi-furnished property. It has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living. ","11,500",Semi-Furnished
2 BHK Apartment,"1,000 sq ft",Lake Town,Kolkata,22.60320854,88.40405273,10000,INR,2,Posted a year ago,"A spacious 2 bhk multistorey apartment is available for rental in Lake Town, Kolkata. It has a built-up area of 1000 sqft and is available for rent at Rs. 10,000 per month . It is a semi-furnished property. It is on 1st floor. The building has a total of 4 floor(s). It is facing east direction. The property has 2 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. ","11,000",Semi-Furnished
1 BHK Apartment,422 sq ft,Chingrighata Flyover,Kolkata,22.55987358,88.4121933,7000,INR,1,Posted a month ago,"A 1 bhk property is available for rent in Chingrighata Flyover, Kolkata. It is an unfurnished property. It is facing east direction. The property has 1 bathroom and 1 balcony. Contact us for more details.","7,000",Unfurnished
1 BHK Apartment,407 sq ft,Beleghata Main Road,Kolkata,22.56242371,88.39852905,7200,INR,1,Posted a month ago,"1 BHK flat is up for Rent in beleghata, Kolkata... Rs.7200 Thousands. The unfurnished flat has a super built up area of 407 Sq. feet and is located on the 2nd Floor.. 
1 bathroom(s), 1 balconies and comes with Fans, Lights, bed etc..
This property makes your living more convenient by offering amenities like Corporation water, 
Drainage facility.","10,000",Unfurnished
1 BHK Apartment,402 sq ft,Beliaghata,Kolkata,22.56511307,88.39421844,7300,INR,1,Posted a month ago,"1 BHK flat is up for Rent in chingrighata, Kolkata... Rs.7300 Thousands. The unfurnished flat has a super built up area of 402 Sq. feet and is located on the 2nd Floor.. 
1 bathroom(s), 1 balconies and comes with Fans, Lights etc..
This property makes your living more convenient by offering amenities like Corporation water, 
Drainage facility.","10,000",Unfurnished
1 BHK Apartment,450 sq ft,Jadavpur,Kolkata,22.49794579,88.36701965,8000,INR,1,Posted 3 years ago,,"16,000",Unfurnished
2 BHK Apartment,897 sq ft,Rajarhat,Kolkata,22.62080383,88.49687195,15000,INR,2,Posted 2 years ago,2bhk 2bath unfurnished flat available for rent in mangolia oxygen complex.urgent Ã§lient call me only prime location south facing open.parking and lift available,"30,000",Unfurnished
2 BHK Apartment,925 sq ft,Rajarhat,Kolkata,22.64172173,88.46965027,18000,INR,2,Posted 3 years ago,"2bhk 2bath unfurnished flat available for rent in siddha town complex, urgent client call me only.prime location, south facing open.parking and lift available","36,000",Unfurnished
3 BHK Apartment,"1,180 sq ft",Rajarhat,Kolkata,22.63075256,88.44729614,18000,INR,2,Posted 3 years ago,"3bhk 2bath unfurnished flat available for rent in GM meena wood residency complex.parking and lift available.urgent Ã§lient call me only.prime location, south facing open","36,000",Unfurnished
2 BHK Apartment,"1,300 sq ft",New Town,Kolkata,22.57688713,88.45418549,18000,INR,2,Posted 3 years ago,2bhk 2bath unfurnished flat available for rent in NBCC vibgyore compelex.urgent Ã§lient call me only prime location south facing open.parking and lift available,"36,000",Unfurnished
3 BHK Apartment,950 sq ft,New Town,Kolkata,22.60829735,88.4413147,16000,INR,2,Posted 3 years ago,"3bhk 2bath unfurnished flat available for rent in shapoorji compelex.urgent client call me only, prime location, south facing open, parking and lift available","32,000",Unfurnished
2 BHK Apartment,900 sq ft,New Town,Kolkata,22.62225151,88.45227814,15000,INR,2,Posted 3 years ago,2bhk 2bath unfurnished flat available for rent in Greenwood sonata Compelex. Urgent Ã§lient call me only prime location south facing open.parking and lift available.,"30,000",Unfurnished
2 BHK Apartment,"1,300 sq ft",New Town,Kolkata,22.57688713,88.45418549,18000,INR,2,Posted 3 years ago,2bhk 2bath unfurnished flat available for rent in NBCC vibgyore compelex.urgent Ã§lient call me only prime location south facing open.parking and lift available,"36,000",Unfurnished
3 BHK Apartment,950 sq ft,New Town,Kolkata,22.60829735,88.4413147,16000,INR,2,Posted 3 years ago,"3bhk 2bath unfurnished flat available for rent in shapoorji compelex.urgent client call me only, prime location, south facing open, parking and lift available","32,000",Unfurnished
2 BHK Apartment,900 sq ft,New Town,Kolkata,22.62225151,88.45227814,15000,INR,2,Posted 3 years ago,2bhk 2bath unfurnished flat available for rent in Greenwood sonata Compelex. Urgent Ã§lient call me only prime location south facing open.parking and lift available.,"30,000",Unfurnished
2 BHK Apartment,850 sq ft,Barrackpore,Kolkata,22.76678467,88.38347626,10000,INR,2,Posted 2 years ago,"2 BHK semi-furnished with Puja Room | Well connected with Barasat main Road, Shopping malls, schools, colleges and hospitals. | 24 hr water | 1 Balcony | Kitchen, dining-drawing room | Marble-flooring | 2 Bathroom with jaguar fitting | Parking facility | Aluminium window | G+2",No Deposit,Semi-Furnished
2 BHK Apartment,"1,050 sq ft",Entally,Kolkata,22.55818367,88.37197876,28000,INR,2,Posted 2 years ago,"Offering 2bhk flat for rent.
This property was very good.
Location Entally police station.
Apartments name Lacasa Green.
Childrens play area and all amenities are available.
Property is G+11 flat is 8th floor.","80,000",Unfurnished
2 BHK Apartment,"1,000 sq ft",Raja Basanta Roy Road,Kolkata,22.51375961,88.34958649,40000,INR,2,Posted 2 years ago,"A 2 bhk property is available for rent in Raja Basanta Roy Road, Kolkata. It has area of 1000 sqft and is available at a rent of Rs. 40,000. Furnishings include 2 wardrobe, 1 tv, 1 gas connection, 1 ac and 2 bed. It is facing north direction. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact for more details. "," 1,60,000",Furnished
3 BHK Apartment,"1,300 sq ft",Tollygunge,Kolkata,22.49131775,88.34366608,25000,INR,2,Posted 3 years ago,3 BHK 2 bathroom unfurnished flat available for rent in Tollygunge near Mahanayak Uttam Kumar metro station urgent client call me only parking and lift available hit his 3rd floor south facing open,"50,000",Unfurnished
