house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Mahindra Lifespaces Developers Nova, one of the most prestigious projects of Singaperumal Koil. It has area of 836 sqft and is available at a rent of Rs. 15,000. The house is semi-furnished. It has gated community as well as lift available. The project also has children's play area and power backup. It is a 3 year old ready-to-move-in property. It is made in way to provide a comfortable living. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"It’s a 2 bhk multistorey apartment situated in Mahindra Lifespaces Developers Nova, Singaperumal Koil. It has area of 836 sqft and is available at a rent of Rs. 15,000. The house is semi-furnished. It is a 3 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"It’s a 2 bhk multistorey apartment situated in Mahindra Lifespaces Developers Nova, Singaperumal Koil, Chennai. It has area of 836 sqft and is available at a rent of Rs. 15,000. It is a semi-furnished property. It has gated community. Other amenities include power backup, lift available and children's play area. It is a 3 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"It’s a 2 bhk multistorey apartment situated in Mahindra Lifespaces Developers Nova, Singaperumal Koil, Chennai. It has area of 836 sqft and is available at a rent of Rs. 15,000. This residential property is ready-to-move-in. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"It’s a 2 bhk multistorey apartment situated in Mahindra Lifespaces Developers Nova, Singaperumal Koil. It has area of 836 sqft and is available at a rent of Rs. 15,000. It is a semi-furnished property. It has gated community. Other amenities include power backup, children's play area and lift available. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"A 2 bhk property is available for rental in Mahindra Lifespaces Developers Nova, Singaperumal Koil, Chennai. It has an area of 836 sqft with a carpet area of 650 sqft . The property is available at a monthly rental of Rs. 15,000 . It is a semi-furnished property. It has gated community. Other amenities include children's play area, lift available and power backup. It is a 3 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,Well designed 2 bhk multistorey apartment is available at a prime location in Mahindra Lifespaces Developers Nova. The house is semi-furnished. It is a 3 year old ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation.,No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"A 2 bhk property is available for rental in Mahindra Lifespaces Developers Nova, Singaperumal Koil, Chennai. It has an area of 836 sqft with a carpet area of 650 sqft . The property is available at a monthly rental of Rs. 15,000 . This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"A 2 bhk property is available for rental in Mahindra Lifespaces Developers Nova, Singaperumal Koil, Chennai. It has a built-up area of 836 sqft and is available for rent at Rs. 15,000 per month . The house is semi-furnished. It has children's play area as well as power backup. The project also has lift available and gated community. It is a 3 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"It’s a 2 bhk multistorey apartment situated in Mahindra Lifespaces Developers Nova, Singaperumal Koil, Chennai. It has area of 836 sqft and is available at a rent of Rs. 15,000. It is a semi-furnished property. It has gated community as well as children's play area. The project also has lift available and power backup. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"A spacious 2 bhk multistorey apartment is available for rental in Mahindra Lifespaces Developers Nova, Singaperumal Koil, Chennai. It has a built-up area of 836 sqft and is available for rent at Rs. 15,000 per month . It is a semi-furnished property. It is a 3 year old ready-to-move-in property. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"A spacious 2 bhk multistorey apartment is available for rental in Mahindra Lifespaces Developers Nova, Singaperumal Koil, Chennai. It has a built-up area of 836 sqft and is available for rent at Rs. 15,000 per month . It is a semi-furnished property. It has power backup. Other amenities include children's play area, lift available and gated community. It is a 3 year old ready-to-move-in property. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"It’s a 2 bhk multistorey apartment situated in Mahindra Lifespaces Developers Nova, Singaperumal Koil, Chennai. It has a built-up area of 836 sqft and is available for rent at Rs. 15,000 per month . It is a 3 year old ready-to-move-in property. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"It has area of 836 sqft and is available at a rent of Rs. 15,000. The house is semi-furnished. It has power backup. Other amenities include children's play area, lift available and gated community. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,836 sq ft,Singaperumal Koil,Chennai,12.72616482,79.98428345,15000,INR,2,Posted 3 years ago,"It has a built-up area of 836 sqft and is available for rent at Rs. 15,000 per month . The house is semi-furnished. It has gated community. Other amenities include children's play area, lift available and power backup. It is a 3 year old ready-to-move-in property. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
4 BHK Apartment,"2,220 sq ft",Navallur,Chennai,12.83792114,80.23193359,70000,INR,4,Posted 3 days ago,"It’s a 4 bhk multistorey apartment situated in House Of Hiranandani Birchwood, Navallur, Chennai. The house is furnished. It is a 12 year old ready-to-move-in property. The site is in close proximity to various civic utilities. Please contact for more details. ","45,000",Furnished
2 BHK Apartment,"1,340 sq ft",Iyappanthangal,Chennai,13.04168606,80.1313324,33000,INR,2,Posted 2 days ago,"A spacious 2 bhk multistorey apartment is available for rental in Prestige Group Bella Vista, Iyappanthangal, Chennai. It has an area of 1340 sqft with a carpet area of 1340 sqft . The property is available at a monthly rental of Rs. 33,000 . The house is semi-furnished. It is a 8 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,340 sq ft",Iyappanthangal,Chennai,13.04168606,80.1313324,35000,INR,2,Posted 2 days ago,"It’s a 2 bhk multistorey apartment situated in Prestige Group Bella Vista, Iyappanthangal, Chennai. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
4 BHK Independent Floor,"4,000 sq ft",Kottivakkam,Chennai,12.9711256,80.25946045,60000,INR,4,Posted 4 days ago,"A 4 bhk property is available for rent in Kottivakkam, Chennai. It has area of 4000 sqft and is available at a rent of Rs. 60,000. It is a semi-furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is facing northeast direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. Contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Independent Floor,"2,000 sq ft",Palavakkam,Chennai,12.96887207,80.26267242,40000,INR,3,Posted 4 days ago,"It has a built-up area of 2000 sqft and is available for rent at Rs. 40,000 per month . It is a semi-furnished property. It is northeast facing property. This residential property is ready-to-move-in. It is situated in the proximity of all the important facilities. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,400 sq ft",Raja Annamalai Puram,Chennai,13.02194118,80.26773071,115000,INR,3,Posted 4 days ago,It’s a 3 bhk multistorey apartment situated in Raja Annamalai Puram. It has a built-up area of 2400 sqft and is available for rent at Rs. 1.15 lac per month . It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details.,No Deposit,Furnished
3 BHK Apartment,"2,000 sq ft",Kotturpuram,Chennai,13.01968861,80.24698639,100000,INR,3,Posted 4 days ago,"A 3 bhk property is available for rental in Appaswamy Real Estates Mandarina, Kotturpuram, Chennai. It has a built-up area of 2000 sqft and is available for rent at Rs. 1.00 lac per month . The house is furnished. It is northeast facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Furnished
4 BHK Apartment,"2,450 sq ft",Adyar,Chennai,13.00424385,80.2567215,140000,INR,4,Posted 4 days ago,"It’s a 4 bhk multistorey apartment situated in Nahar Group Tower Of Adyar, Adyar, Chennai. It has a built-up area of 2450 sqft and is available for rent at Rs. 1.40 lac per month . This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,300 sq ft",Royapettah,Chennai,13.05484486,80.25714111,95000,INR,3,Posted 4 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Landmark Construction Vertica, Royapettah, Chennai. It has a built-up area of 2300 sqft and is available for rent at Rs. 95,000 per month . It is a semi-furnished property. It is south facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,500 sq ft",Kotturpuram,Chennai,13.02345467,80.2405014,175000,INR,3,Posted 4 days ago,It has area of 2500 sqft and is available at a rent of Rs. 1.75 lac. It is a semi-furnished property. It is north facing property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Contact us for more details.,No Deposit,Semi-Furnished
3 BHK Apartment,"1,850 sq ft",Thiruvanmiyur,Chennai,12.98678303,80.25813293,55000,INR,3,Posted 4 days ago,"It’s a 3 bhk multistorey apartment situated in Harmony Group Emerald, Thiruvanmiyur, Chennai. It has a built-up area of 1850 sqft and is available for rent at Rs. 55,000 per month . It is a semi-furnished property. It is north facing property. It is a 9 year old ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"3,200 sq ft",Mylapore,Chennai,13.03830624,80.26948547,150000,INR,3,Posted 4 days ago,"It’s a 3 bhk multistorey apartment situated in Mylapore, Chennai. The house is semi-furnished. Its main door is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
3 BHK Apartment,"3,800 sq ft",Besant Nagar,Chennai,13.00024223,80.26683807,150000,INR,3,Posted 4 days ago,"The house is semi-furnished. It is facing north direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,900 sq ft,Manapakkam,Chennai,13.02192783,80.18559265,18000,INR,2,Posted a day ago,"A 2 bhk property is available for rent in Manapakkam, Chennai. It has an area of 900 sqft with a carpet area of 600 sqft . The property is available at a monthly rental of Rs. 18,000 . It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
5 BHK Independent House,"4,500 sq ft",Neelankarai,Chennai,12.94916916,80.25458527,120000,INR,5,Posted 3 days ago,"It is a furnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. "," 6,00,000",Furnished
9 BHK Independent House,"5,000 sq ft",Kottivakkam,Chennai,12.9711256,80.25946045,300000,INR,9,Posted 3 days ago,"A spacious 9 bhk independent house is available for rental in Kottivakkam, Chennai. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details. "," 20,00,000",Furnished
4 BHK Independent House,"2,200 sq ft",Palavakkam,Chennai,12.96172047,80.25725555,40000,INR,4,Posted 3 days ago,"A spacious 4 bhk independent house is available for rental in Palavakkam, Chennai. It has a built-up area of 2200 sqft and is available for rent at Rs. 40,000 per month . It is a semi-furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Semi-Furnished
5 BHK Independent House,"4,500 sq ft",Neelankarai,Chennai,12.94916916,80.25458527,125000,INR,5,Posted 2 days ago,"A spacious 5 bhk independent house is available for rental in Neelankarai, Chennai. It has an area of 4500 sqft with a carpet area of 4200 sqft . The property is available at a monthly rental of Rs. 1.25 lac . The house is furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. "," 5,00,000",Furnished
4 BHK Apartment,"3,600 sq ft",Adyar,Chennai,13.00492859,80.25731659,300000,INR,5,Posted 2 days ago,It has area of 3600 sqft and is available at a rent of Rs. 3.00 lac. It is a furnished property. It is a 7 year old ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details.," 18,00,000",Furnished
4 BHK Independent House,"3,800 sq ft",Injambakkam,Chennai,12.91462135,80.24972534,220000,INR,4,Posted 2 days ago,This spacious 4 bhk independent house is available for rental and is located in the heart of Injambakkam. The house is furnished. This residential property is ready-to-move-in. The society is well connected by different modes of transportation. Kindly call us for details.,No Deposit,Furnished
3 BHK Apartment,"2,200 sq ft",Nandanam,Chennai,13.02417469,80.23657227,100000,INR,3,Posted 2 days ago,"A 3 bhk property is available for rent in Nandanam, Chennai. It has area of 2200 sqft and is available at a rent of Rs. 1.00 lac. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. "," 6,00,000",Semi-Furnished
4 BHK Independent House,"4,000 sq ft",Kottivakkam,Chennai,12.9711256,80.25946045,77000,INR,4,Posted 2 days ago,"It’s a 4 bhk independent house situated in Kottivakkam, Chennai. It has an area of 4000 sqft with a carpet area of 3600 sqft . The property is available at a monthly rental of Rs. 77,000 . It is a semi-furnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. "," 2,00,000",Semi-Furnished
3 BHK Apartment,"2,500 sq ft",Alwarpet,Chennai,13.03653145,80.25637054,220000,INR,3,Posted 2 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Alwarpet, Chennai. It has area of 2500 sqft and is available at a rent of Rs. 2.20 lac. The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. "," 13,20,000",Semi-Furnished
3 BHK Apartment,"2,000 sq ft",Adyar,Chennai,13.00020504,80.25199127,80000,INR,3,Posted 2 days ago,"It has a built-up area of 2000 sqft and is available for rent at Rs. 80,000 per month . The house is semi-furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. "," 4,80,000",Semi-Furnished
4 BHK Independent Floor,"2,200 sq ft",Kottivakkam,Chennai,12.9711256,80.25946045,55000,INR,4,Posted 2 days ago,"It’s a 4 bhk builder floor situated in Kottivakkam, Chennai. It has area of 2200 sqft and is available at a rent of Rs. 55,000. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. "," 2,00,000",Furnished
3 BHK Independent Floor,"2,200 sq ft",Palavakkam,Chennai,12.96423244,80.26226807,45000,INR,3,Posted a day ago,"A spacious 3 bhk builder floor is available for rental in Palavakkam, Chennai. It has an area of 2200 sqft with a carpet area of 1000 sqft . The property is available at a monthly rental of Rs. 45,000 . The house is semi-furnished. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. "," 2,00,000",Semi-Furnished
3 BHK Apartment,"2,500 sq ft",Palavakkam,Chennai,12.96236801,80.25564575,55000,INR,3,Posted a day ago,"It has area of 2500 sqft and is available at a rent of Rs. 55,000. It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Contact us for more details. "," 2,00,000",Semi-Furnished
5 BHK Independent House,"4,500 sq ft",Injambakkam,Chennai,12.91978359,80.25112152,220000,INR,5,Posted a day ago,"A spacious 5 bhk independent house is available for rental in Injambakkam, Chennai. It has an area of 4500 sqft . The property is available at a monthly rental of Rs. 2.20 lac . It is a ready-to-move-in property. It is well connected to the city areas. Please contact us for more details. "," 10,00,000",Semi-Furnished
4 BHK Villa,"5,000 sq ft",Neelankarai,Chennai,12.95178318,80.25588989,120000,INR,4,Posted a day ago,It’s a 4 bhk villa situated in Neelankarai. It has area of 5000 sqft and is available at a rent of Rs. 1.20 lac. The house is semi-furnished. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Kindly call us for details.," 4,00,000",Semi-Furnished
4 BHK Independent Floor,"2,200 sq ft",Kottivakkam,Chennai,12.9711256,80.25946045,55000,INR,4,Posted a day ago,"Well designed 4 bhk builder floor is available at a prime location in Kottivakkam. It has area of 2200 sqft and is available at a rent of Rs. 55,000. It is a semi-furnished property. This residential property is ready-to-move-in. It is well connected to the city areas. Contact us for more details. "," 2,00,000",Semi-Furnished
3 BHK Independent Floor,"1,800 sq ft",Palavakkam,Chennai,12.96172047,80.25721741,40000,INR,3,Posted a day ago,"It has an area of 1800 sqft . The property is available at a monthly rental of Rs. 40,000 . It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. "," 2,00,000",Semi-Furnished
3 BHK Independent House,"2,700 sq ft",Neelankarai,Chennai,12.94626427,80.25778961,60000,INR,3,Posted 2 days ago,"It is a semi-furnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. "," 3,50,000",Semi-Furnished
3 BHK Independent House,"3,000 sq ft",Injambakkam,Chennai,12.92346668,80.25452423,95000,INR,3,Posted 2 days ago,"This spacious 3 bhk independent house is available for rental and is located in the heart of Injambakkam. It has area of 3000 sqft and is available at a rent of Rs. 95,000. It is a semi-furnished property. It is a ready-to-move-in property. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. "," 5,70,000",Semi-Furnished
3 BHK Apartment,"1,920 sq ft",Besant Nagar,Chennai,13.00024223,80.26683807,50000,INR,3,Posted 2 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Besant Nagar, Chennai. It has area of 1920 sqft and is available at a rent of Rs. 50,000. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Kindly call us for details. "," 3,00,000",Semi-Furnished
9 BHK Independent House,"7,500 sq ft",Kottivakkam,Chennai,12.9711256,80.25946045,300000,INR,9,Posted a day ago,"Well designed 9 bhk independent house is available at a prime location in Kottivakkam. It has an area of 7500 sqft with a carpet area of 7400 sqft . The property is available at a monthly rental of Rs. 3.00 lac . It is a furnished property. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Contact us for more details. "," 15,00,000",Furnished
3 BHK Apartment,"2,500 sq ft",Alwarpet,Chennai,13.03653145,80.25637054,220000,INR,3,Posted 2 days ago,"A spacious 3 bhk multistorey apartment is available for rental in Alwarpet, Chennai. It has area of 2500 sqft and is available at a rent of Rs. 2.20 lac. The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. "," 13,20,000",Semi-Furnished
3 BHK Apartment,"1,550 sq ft",Porur,Chennai,13.03876495,80.14858246,40000,INR,3,Posted a month ago,"It’s a 3 bhk multistorey apartment situated in SPRRG Constructions Osian Chlorophyll, Porur. It has an area of 1550 sqft with a carpet area of 1450 sqft . The property is available at a monthly rental of Rs. 40,000 . It is a semi-furnished property. It has gymnasium as well as club house. The project also has lift available, gated community, full power backup, children's play area, swimming pool, cctv, power backup and intercom. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Kindly call us for details. ",No Deposit,Semi-Furnished
4 BHK Apartment,"2,152 sq ft",Porur,Chennai,13.03238869,80.16461945,70000,INR,4,Posted a month ago,"It has an area of 2152 sqft with a carpet area of 2000 sqft . The property is available at a monthly rental of Rs. 70,000 . It has gymnasium as well as lift available. The project also has cctv, 1000 watts power back up for each unit, club house, swimming pool, cctv, children's play area and gated community. It is a 7 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Furnished
4 BHK Apartment,"2,152 sq ft",Porur,Chennai,13.03238869,80.16461945,55000,INR,4,Posted a month ago,"Well designed 4 bhk multistorey apartment is available at a prime location in Appaswamy Real Estates Platina. It has an area of 2152 sqft with a carpet area of 2000 sqft . The property is available at a monthly rental of Rs. 55,000 . The house is semi-furnished. It has club house as well as children's play area. The project also has lift available, swimming pool, cctv, gated community, cctv, gymnasium and 1000 watts power back up for each unit. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
4 BHK Apartment,"2,152 sq ft",Porur,Chennai,13.03238869,80.16461945,65000,INR,4,Posted a month ago,"Well designed 4 bhk multistorey apartment is available at a prime location in Appaswamy Real Estates Platina. It has area of 2152 sqft and is available at a rent of Rs. 65,000. It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It has club house. Other amenities include cctv, gated community, gymnasium, lift available, cctv, swimming pool, children's play area and 1000 watts power back up for each unit. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Furnished
2 BHK Apartment,"1,258 sq ft",Alandur,Chennai,12.99460888,80.18877411,30000,INR,2,Posted a month ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Casagrand Builder Private Limited Bellissimo, one of the most prestigious projects of Alandur. It has area of 1258 sqft and is available at a rent of Rs. 30,000. It is a semi-furnished property. It has intercom. Other amenities include power backup, children's play area, swimming pool, gymnasium, lift available, cctv, club house and sports facility. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,800 sq ft",Virugambakkam,Chennai,13.04827499,80.19647217,45000,INR,3,Posted a month ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Appaswamy Real Estates Cerus, one of the most prestigious projects of Virugambakkam. It has area of 1800 sqft and is available at a rent of Rs. 45,000. The house is semi-furnished. It has lift available as well as club house. The project also has gated community, intercom, children's play area, gymnasium, swimming pool and power backup. It is a 8 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,712 sq ft",Guindy,Chennai,13.02017593,80.20990753,60000,INR,3,Posted a month ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Guindy. It has area of 1712 sqft and is available at a rent of Rs. 60,000. The house is semi-furnished. It has swimming_pool. Other amenities include gated_community, cctv, gymnasium, intercom, full_power_backup, club house, children's_play_area and lift(s). It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,552 sq ft",Guindy,Chennai,13.02017593,80.20990753,45000,INR,2,Posted a month ago,"It has area of 1552 sqft and is available at a rent of Rs. 45,000. It has club house as well as lift(s). The project also has gymnasium, intercom, swimming_pool, gated_community, children's_play_area, cctv and full_power_backup. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,930 sq ft",Thoraipakkam OMR,Chennai,12.93759346,80.23831177,55000,INR,3,Posted a month ago,"A 3 bhk property is available for rental in Ramaniyam Real Estates Isha, Thoraipakkam OMR, Chennai. It has area of 1930 sqft and is available at a rent of Rs. 55,000. The house is semi-furnished. It has intercom facility as well as gated_community. The project also has lift(s), swimming pool, club house, community_hall, children's play area, power backup and gymnasium. It is a 9 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Semi-Furnished
4 BHK Apartment,"3,795 sq ft",Anna Nagar,Chennai,13.08247471,80.19474792,95000,INR,4,Posted a month ago,"This spacious 4 bhk multistorey apartment is available for rental and is located in Ozone Group Bangalore Metrozone, one of the most prestigious projects of Anna Nagar. It has area of 3795 sqft and is available at a rent of Rs. 95,000. The house is semi-furnished. It has children's play area. Other amenities include gymnasium, power backup, gated community, club house, lift available, swimming pool, children's play area, intercom and community hall. It is a 2 year old ready-to-move-in property. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,550 sq ft",Guindy,Chennai,13.02017593,80.20990753,45000,INR,2,Posted a month ago,"It’s a 3 bhk multistorey apartment situated in Guindy. It has an area of 1550 sqft with a carpet area of 1400 sqft . The property is available at a monthly rental of Rs. 45,000 . It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,840 sq ft",Mogappair,Chennai,13.07666206,80.162323,50000,INR,3,Posted a month ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in BBCL Vajra, one of the most prestigious projects of Mogappair. It has a built-up area of 1840 sqft and is available for rent at Rs. 50,000 per month . It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 microwave, 1 dining table, 1 ac and 1 bed. It has lift available. Other amenities include children's play area, gymnasium, swimming pool, cctv, intercom, cctv, cctv, gated community and gated community. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Furnished
